season_Fall,season_Spring,season_Summer,season_Winter,Year,temperature,rollingavg3,rollingavg7
0,0,0,1,1983,8.3,8.200000000000003,8.77142857142857
0,0,0,1,1983,4.5,7.033333333333336,8.042857142857143
0,0,0,1,1983,6.5,6.4333333333333345,7.614285714285715
0,0,0,1,1983,9.4,6.800000000000002,7.528571428571429
0,0,0,1,1983,9.4,8.433333333333335,7.771428571428572
0,0,0,1,1983,10.5,9.766666666666667,8.12857142857143
0,0,0,1,1983,10.7,10.200000000000003,8.471428571428572
0,0,0,1,1983,9.9,10.366666666666669,8.7
0,0,0,1,1983,7.6,9.4,9.142857142857142
0,0,0,1,1983,5.8,7.766666666666668,9.042857142857143
0,0,0,1,1983,8.5,7.300000000000002,8.914285714285715
0,0,0,1,1983,13.8,9.366666666666669,9.542857142857143
0,0,0,1,1983,14.3,12.200000000000003,10.085714285714285
0,0,0,1,1983,8.3,12.133333333333335,9.742857142857144
0,0,0,1,1983,5.3,9.300000000000002,9.085714285714285
0,0,0,1,1983,3.0,5.533333333333335,8.428571428571429
0,0,0,1,1983,5.2,4.500000000000001,8.342857142857143
0,0,0,1,1983,10.3,6.166666666666668,8.6
0,0,0,1,1983,11.1,8.866666666666667,8.214285714285714
0,0,0,1,1983,10.5,10.633333333333335,7.671428571428572
0,0,0,1,1983,9.0,10.200000000000001,7.771428571428571
0,0,0,1,1983,13.0,10.833333333333334,8.871428571428572
0,0,0,1,1983,6.4,9.466666666666667,9.357142857142858
0,0,0,1,1983,8.4,9.266666666666667,9.814285714285715
0,0,0,1,1983,6.7,7.166666666666668,9.3
0,0,0,1,1983,8.3,7.800000000000002,8.9
0,0,0,1,1983,11.2,8.733333333333334,9.0
0,0,0,1,1983,10.0,9.833333333333334,9.142857142857142
0,0,0,1,1983,10.1,10.433333333333335,8.72857142857143
0,0,0,1,1983,10.6,10.233333333333334,9.328571428571431
0,0,0,1,1983,10.9,10.533333333333333,9.685714285714285
0,0,0,1,1983,5.7,9.066666666666668,9.542857142857143
0,0,0,1,1983,9.5,8.700000000000001,9.714285714285714
0,0,0,1,1983,10.4,8.533333333333335,9.6
0,0,0,1,1983,11.1,10.333333333333336,9.757142857142856
0,0,0,1,1983,12.2,11.233333333333334,10.057142857142859
0,0,0,1,1983,10.6,11.300000000000002,10.057142857142859
0,0,0,1,1983,8.8,10.533333333333335,9.757142857142856
0,0,0,1,1983,9.2,9.533333333333335,10.257142857142856
0,0,0,1,1983,5.5,7.833333333333336,9.685714285714285
0,0,0,1,1983,7.1,7.266666666666668,9.214285714285714
0,0,0,1,1983,6.5,6.366666666666668,8.557142857142857
0,0,0,1,1983,4.3,5.966666666666669,7.428571428571429
0,0,0,1,1983,5.0,5.266666666666668,6.628571428571428
0,0,0,1,1983,11.2,6.833333333333335,6.971428571428571
0,0,0,1,1983,7.5,7.900000000000001,6.728571428571429
0,0,0,1,1983,12.0,10.233333333333334,7.6571428571428575
0,0,0,1,1983,13.6,11.033333333333333,8.585714285714285
0,1,0,0,1983,8.3,11.300000000000002,8.842857142857143
0,1,0,0,1983,8.5,10.133333333333335,9.442857142857145
0,1,0,0,1983,12.9,9.9,10.571428571428571
0,1,0,0,1983,7.7,9.700000000000001,10.071428571428571
0,1,0,0,1983,7.6,9.4,10.085714285714285
0,1,0,0,1983,3.5,6.266666666666668,8.871428571428572
0,1,0,0,1983,10.4,7.166666666666668,8.414285714285715
0,1,0,0,1983,15.4,9.766666666666667,9.428571428571429
0,1,0,0,1983,10.6,12.133333333333335,9.728571428571428
0,1,0,0,1983,9.6,11.866666666666667,9.257142857142856
0,1,0,0,1983,9.3,9.833333333333336,9.485714285714286
0,1,0,0,1983,13.9,10.933333333333335,10.385714285714286
0,1,0,0,1983,7.7,10.3,10.985714285714286
0,1,0,0,1983,9.5,10.366666666666667,10.857142857142858
0,1,0,0,1983,7.6,8.266666666666667,9.742857142857144
0,1,0,0,1983,6.9,8.000000000000002,9.214285714285714
0,1,0,0,1983,6.8,7.100000000000001,8.814285714285713
0,1,0,0,1983,5.8,6.500000000000001,8.314285714285715
0,1,0,0,1983,6.0,6.2,7.185714285714285
0,1,0,0,1983,8.3,6.7,7.271428571428571
0,1,0,0,1983,9.1,7.800000000000002,7.214285714285714
0,1,0,0,1983,12.5,9.966666666666669,7.914285714285714
0,1,0,0,1983,13.2,11.600000000000001,8.814285714285715
0,1,0,0,1983,16.2,13.966666666666667,10.157142857142857
0,1,0,0,1983,12.5,13.966666666666667,11.114285714285716
0,1,0,0,1983,11.8,13.5,11.942857142857145
0,1,0,0,1983,10.6,11.633333333333333,12.27142857142857
0,1,0,0,1983,10.0,10.799999999999999,12.4
0,1,0,0,1983,12.2,10.933333333333332,12.357142857142858
0,1,0,0,1983,8.9,10.366666666666665,11.742857142857142
0,1,0,0,1983,10.3,10.466666666666667,10.900000000000002
0,1,0,0,1983,7.5,8.9,10.185714285714285
0,1,0,0,1983,11.6,9.799999999999999,10.157142857142858
0,1,0,0,1983,12.6,10.566666666666666,10.442857142857141
0,1,0,0,1983,12.9,12.366666666666667,10.857142857142858
0,1,0,0,1983,11.7,12.399999999999999,10.785714285714286
0,1,0,0,1983,14.0,12.866666666666667,11.514285714285714
0,1,0,0,1983,12.3,12.666666666666666,11.799999999999999
0,1,0,0,1983,9.0,11.766666666666666,12.014285714285714
0,1,0,0,1983,9.2,10.166666666666666,11.671428571428573
0,1,0,0,1983,9.8,9.333333333333334,11.27142857142857
0,1,0,0,1983,11.8,10.266666666666667,11.114285714285714
0,1,0,0,1983,10.6,10.733333333333334,10.957142857142857
0,1,0,0,1983,12.6,11.666666666666666,10.757142857142856
0,1,0,0,1983,11.0,11.399999999999999,10.571428571428571
0,1,0,0,1983,8.2,10.6,10.457142857142857
0,1,0,0,1983,7.5,8.899999999999999,10.214285714285714
0,1,0,0,1983,13.6,9.766666666666666,10.757142857142856
0,1,0,0,1983,14.8,11.966666666666667,11.185714285714285
0,1,0,0,1983,10.9,13.1,11.22857142857143
0,1,0,0,1983,7.7,11.133333333333333,10.528571428571427
0,1,0,0,1983,10.2,9.6,10.414285714285715
0,1,0,0,1983,10.8,9.566666666666666,10.785714285714286
0,1,0,0,1983,10.8,10.6,11.257142857142856
0,1,0,0,1983,12.5,11.366666666666667,11.1
0,1,0,0,1983,13.2,12.166666666666666,10.87142857142857
0,1,0,0,1983,8.7,11.466666666666667,10.557142857142855
0,1,0,0,1983,5.7,9.2,10.271428571428572
0,1,0,0,1983,9.8,8.066666666666666,10.214285714285714
0,1,0,0,1983,7.3,7.6000000000000005,9.714285714285714
0,1,0,0,1983,10.8,9.3,9.714285714285714
0,1,0,0,1983,10.0,9.366666666666667,9.357142857142858
0,1,0,0,1983,16.2,12.333333333333334,9.785714285714286
0,1,0,0,1983,15.0,13.733333333333334,10.685714285714285
0,1,0,0,1983,14.5,15.233333333333334,11.942857142857141
0,1,0,0,1983,15.9,15.133333333333333,12.814285714285715
0,1,0,0,1983,14.9,15.1,13.9
0,1,0,0,1983,14.2,15.0,14.385714285714286
0,1,0,0,1983,15.8,14.966666666666669,15.214285714285714
0,1,0,0,1983,17.2,15.733333333333334,15.357142857142858
0,1,0,0,1983,17.6,16.866666666666664,15.728571428571428
0,1,0,0,1983,12.1,15.633333333333333,15.385714285714286
0,1,0,0,1983,11.4,13.700000000000001,14.742857142857142
0,1,0,0,1983,13.0,12.166666666666666,14.471428571428573
0,1,0,0,1983,13.2,12.533333333333331,14.328571428571427
0,1,0,0,1983,12.0,12.733333333333334,13.785714285714286
0,1,0,0,1983,15.3,13.5,13.514285714285714
0,1,0,0,1983,12.7,13.333333333333334,12.814285714285715
0,1,0,0,1983,12.1,13.366666666666667,12.814285714285715
0,1,0,0,1983,13.8,12.866666666666667,13.157142857142858
0,1,0,0,1983,10.9,12.266666666666666,12.857142857142858
0,1,0,0,1983,12.0,12.233333333333334,12.685714285714287
0,1,0,0,1983,16.5,13.133333333333335,13.328571428571431
0,1,0,0,1983,15.0,14.5,13.285714285714286
0,1,0,0,1983,11.2,14.233333333333334,13.071428571428571
0,1,0,0,1983,13.9,13.366666666666667,13.328571428571427
0,1,0,0,1983,15.0,13.366666666666667,13.5
0,1,0,0,1983,14.8,14.566666666666668,14.057142857142855
0,1,0,0,1983,15.0,14.933333333333335,14.485714285714286
0,1,0,0,1983,13.3,14.366666666666667,14.028571428571428
0,1,0,0,1983,20.4,16.23333333333333,14.799999999999999
0,0,1,0,1983,18.0,17.23333333333333,15.771428571428572
0,0,1,0,1983,12.2,16.866666666666664,15.528571428571428
0,0,1,0,1983,16.7,15.633333333333333,15.771428571428572
0,0,1,0,1983,13.8,14.233333333333334,15.62857142857143
0,0,1,0,1983,17.5,16.0,15.985714285714286
0,0,1,0,1983,15.0,15.433333333333332,16.22857142857143
0,0,1,0,1983,13.9,15.466666666666669,15.299999999999999
0,0,1,0,1983,11.1,13.333333333333334,14.314285714285715
0,0,1,0,1983,16.1,13.700000000000001,14.87142857142857
0,0,1,0,1983,20.4,15.866666666666667,15.400000000000002
0,0,1,0,1983,18.0,18.166666666666668,16.0
0,0,1,0,1984,19.5,19.3,16.285714285714285
0,0,1,0,1984,17.1,18.2,16.585714285714285
0,0,1,0,1984,17.1,17.900000000000002,17.042857142857144
0,0,1,0,1984,12.0,15.4,17.17142857142857
0,0,1,0,1984,11.0,13.366666666666667,16.442857142857143
0,0,1,0,1984,16.3,13.1,15.857142857142858
0,0,1,0,1984,16.1,14.466666666666669,15.585714285714285
0,0,1,0,1984,13.0,15.133333333333335,14.657142857142857
0,0,1,0,1984,13.4,14.166666666666666,14.12857142857143
0,0,1,0,1984,15.2,13.866666666666667,13.857142857142858
0,0,1,0,1984,12.5,13.700000000000001,13.928571428571429
0,0,1,0,1984,14.3,14.0,14.4
0,0,1,0,1984,16.5,14.433333333333332,14.428571428571429
0,0,1,0,1984,18.6,16.466666666666665,14.785714285714286
0,0,1,0,1984,18.0,17.7,15.5
0,0,1,0,1984,18.2,18.266666666666666,16.185714285714287
0,0,1,0,1984,11.4,15.866666666666667,15.642857142857142
0,0,1,0,1984,11.9,13.833333333333334,15.557142857142859
0,0,1,0,1984,12.2,11.833333333333334,15.257142857142856
0,0,1,0,1984,14.8,12.966666666666669,15.014285714285714
0,0,1,0,1984,13.1,13.366666666666667,14.22857142857143
0,0,1,0,1984,12.7,13.533333333333333,13.471428571428572
0,0,1,0,1984,10.5,12.1,12.371428571428572
0,0,1,0,1984,13.8,12.333333333333334,12.714285714285714
0,0,1,0,1984,18.8,14.366666666666667,13.7
0,0,1,0,1984,13.9,15.5,13.942857142857145
0,0,1,0,1984,11.2,14.633333333333333,13.428571428571429
0,0,1,0,1984,10.6,11.9,13.071428571428571
0,0,1,0,1984,14.7,12.166666666666666,13.357142857142858
0,0,1,0,1984,13.1,12.799999999999999,13.728571428571428
0,0,1,0,1984,12.1,13.299999999999999,13.485714285714284
0,0,1,0,1984,14.7,13.299999999999999,12.9
0,0,1,0,1984,11.1,12.633333333333333,12.499999999999998
0,0,1,0,1984,13.0,12.933333333333332,12.757142857142856
0,0,1,0,1984,15.6,13.233333333333334,13.471428571428572
0,0,1,0,1984,14.2,14.266666666666666,13.399999999999997
0,0,1,0,1984,15.5,15.1,13.742857142857142
0,0,1,0,1984,18.0,15.9,14.585714285714285
0,0,1,0,1984,15.0,16.166666666666668,14.62857142857143
0,0,1,0,1984,15.9,16.3,15.314285714285715
0,0,1,0,1984,15.5,15.466666666666667,15.671428571428573
0,0,1,0,1984,15.8,15.733333333333334,15.7
0,0,1,0,1984,16.6,15.966666666666669,16.04285714285714
0,0,1,0,1984,13.6,15.333333333333336,15.771428571428572
0,0,1,0,1984,13.8,14.666666666666666,15.171428571428574
0,0,1,0,1984,14.6,14.0,15.114285714285716
0,0,1,0,1984,15.6,14.666666666666666,15.071428571428571
0,0,1,0,1984,16.6,15.600000000000001,15.22857142857143
0,0,1,0,1984,14.3,15.5,15.014285714285716
0,0,1,0,1984,16.3,15.733333333333334,14.971428571428573
0,0,1,0,1984,18.9,16.5,15.72857142857143
0,0,1,0,1984,18.7,17.96666666666667,16.428571428571427
0,0,1,0,1984,14.5,17.366666666666664,16.414285714285715
0,0,1,0,1984,16.5,16.566666666666666,16.542857142857144
0,0,1,0,1984,14.1,15.033333333333333,16.185714285714287
0,0,1,0,1984,13.5,14.700000000000001,16.071428571428573
0,0,1,0,1984,11.7,13.1,15.414285714285713
0,0,1,0,1984,15.1,13.433333333333332,14.87142857142857
0,0,1,0,1984,11.2,12.666666666666666,13.799999999999999
0,0,1,0,1984,13.5,13.266666666666666,13.657142857142857
0,0,1,0,1984,12.6,12.433333333333332,13.099999999999998
0,0,1,0,1984,8.8,11.633333333333333,12.342857142857143
0,0,1,0,1984,10.5,10.633333333333333,11.914285714285715
0,0,1,0,1984,12.1,10.466666666666667,11.971428571428572
0,0,1,0,1984,14.5,12.366666666666667,11.885714285714286
0,0,1,0,1984,19.5,15.366666666666667,13.071428571428571
0,0,1,0,1984,14.0,16.0,13.142857142857142
0,0,1,0,1984,13.8,15.766666666666666,13.314285714285715
0,0,1,0,1984,10.5,12.766666666666666,13.557142857142855
0,0,1,0,1984,13.8,12.700000000000001,14.028571428571427
0,0,1,0,1984,11.4,11.9,13.928571428571429
0,0,1,0,1984,15.6,13.6,14.085714285714285
0,0,1,0,1984,11.1,12.700000000000001,12.885714285714286
0,0,1,0,1984,12.1,12.933333333333332,12.614285714285714
0,0,1,0,1984,14.2,12.466666666666667,12.671428571428573
0,0,1,0,1984,10.9,12.399999999999999,12.72857142857143
0,0,1,0,1984,14.2,13.1,12.785714285714286
0,0,1,0,1984,13.8,12.966666666666667,13.12857142857143
0,0,1,0,1984,15.1,14.366666666666667,13.057142857142859
0,0,1,0,1984,14.0,14.299999999999999,13.471428571428572
1,0,0,0,1984,12.1,13.733333333333334,13.471428571428572
1,0,0,0,1984,13.8,13.299999999999999,13.414285714285715
1,0,0,0,1984,16.6,14.166666666666666,14.228571428571428
1,0,0,0,1984,17.8,16.066666666666666,14.742857142857144
1,0,0,0,1984,9.4,14.600000000000001,14.114285714285714
1,0,0,0,1984,10.2,12.466666666666667,13.414285714285715
1,0,0,0,1984,7.4,9.0,12.471428571428572
1,0,0,0,1984,8.7,8.766666666666667,11.985714285714286
1,0,0,0,1984,14.0,10.033333333333333,12.014285714285714
1,0,0,0,1984,15.3,12.666666666666666,11.828571428571427
1,0,0,0,1984,11.1,13.466666666666667,10.871428571428572
1,0,0,0,1984,9.7,12.033333333333333,10.914285714285713
1,0,0,0,1984,10.3,10.366666666666667,10.928571428571429
1,0,0,0,1984,9.2,9.733333333333333,11.185714285714285
1,0,0,0,1984,8.2,9.233333333333334,11.114285714285714
1,0,0,0,1984,9.7,9.033333333333331,10.5
1,0,0,0,1984,12.4,10.1,10.085714285714285
1,0,0,0,1984,12.5,11.533333333333333,10.285714285714286
1,0,0,0,1984,9.0,11.299999999999999,10.185714285714285
1,0,0,0,1984,9.7,10.4,10.1
1,0,0,0,1984,10.1,9.6,10.228571428571428
1,0,0,0,1984,11.2,10.333333333333334,10.657142857142857
1,0,0,0,1984,12.0,11.1,10.985714285714284
1,0,0,0,1984,11.1,11.433333333333332,10.8
1,0,0,0,1984,10.8,11.300000000000002,10.557142857142859
1,0,0,0,1984,12.8,11.566666666666668,11.1
1,0,0,0,1984,9.8,11.133333333333335,11.114285714285714
1,0,0,0,1984,13.7,12.1,11.62857142857143
1,0,0,0,1984,11.0,11.5,11.6
1,0,0,0,1984,13.2,12.633333333333333,11.771428571428572
1,0,0,0,1984,13.0,12.4,12.042857142857144
1,0,0,0,1984,10.2,12.133333333333333,11.957142857142856
1,0,0,0,1984,13.2,12.133333333333333,12.014285714285714
1,0,0,0,1984,9.3,10.9,11.942857142857141
1,0,0,0,1984,11.1,11.200000000000001,11.571428571428571
1,0,0,0,1984,10.3,10.233333333333334,11.471428571428572
1,0,0,0,1984,8.7,10.033333333333333,10.828571428571427
1,0,0,0,1984,11.7,10.233333333333333,10.642857142857142
1,0,0,0,1984,12.5,10.966666666666667,10.971428571428572
1,0,0,0,1984,6.5,10.233333333333333,10.014285714285714
1,0,0,0,1984,9.6,9.533333333333333,10.057142857142859
1,0,0,0,1984,13.8,9.966666666666667,10.442857142857141
1,0,0,0,1984,14.7,12.699999999999998,11.071428571428571
1,0,0,0,1984,9.1,12.533333333333333,11.128571428571428
1,0,0,0,1984,4.8,9.533333333333333,10.142857142857142
1,0,0,0,1984,3.3,5.733333333333333,8.828571428571427
1,0,0,0,1984,3.5,3.8666666666666667,8.4
1,0,0,0,1984,5.7,4.166666666666667,7.842857142857143
1,0,0,0,1984,5.5,4.8999999999999995,6.6571428571428575
1,0,0,0,1984,7.0,6.066666666666666,5.557142857142857
1,0,0,0,1984,9.5,7.333333333333333,5.614285714285714
1,0,0,0,1984,9.9,8.799999999999999,6.3428571428571425
1,0,0,0,1984,4.9,8.1,6.571428571428571
1,0,0,0,1984,6.3,7.033333333333334,6.971428571428571
1,0,0,0,1984,4.8,5.333333333333333,6.8428571428571425
1,0,0,0,1984,6.2,5.766666666666667,6.942857142857143
1,0,0,0,1984,7.1,6.033333333333332,6.957142857142857
1,0,0,0,1984,7.5,6.933333333333334,6.671428571428572
1,0,0,0,1984,9.4,8.0,6.6000000000000005
1,0,0,0,1984,8.7,8.533333333333333,7.142857142857143
1,0,0,0,1984,9.5,9.2,7.6000000000000005
1,0,0,0,1984,12.1,10.1,8.642857142857142
1,0,0,0,1984,9.5,10.366666666666667,9.114285714285714
1,0,0,0,1984,9.3,10.299999999999999,9.428571428571429
1,0,0,0,1984,8.5,9.1,9.571428571428571
1,0,0,0,1984,8.0,8.6,9.37142857142857
1,0,0,0,1984,9.8,8.766666666666667,9.528571428571428
1,0,0,0,1984,6.2,8.000000000000002,9.057142857142857
1,0,0,0,1984,7.3,7.766666666666666,8.371428571428572
1,0,0,0,1984,10.9,8.133333333333333,8.571428571428571
1,0,0,0,1984,10.0,9.4,8.671428571428573
1,0,0,0,1984,8.7,9.866666666666667,8.7
1,0,0,0,1984,9.0,9.233333333333334,8.842857142857143
1,0,0,0,1984,10.8,9.5,8.985714285714286
1,0,0,0,1984,12.4,10.733333333333334,9.87142857142857
1,0,0,0,1984,7.2,10.133333333333333,9.857142857142858
1,0,0,0,1984,7.2,8.933333333333335,9.328571428571427
1,0,0,0,1984,11.1,8.5,9.485714285714284
1,0,0,0,1984,9.3,9.200000000000001,9.571428571428571
1,0,0,0,1984,10.1,10.166666666666666,9.728571428571428
1,0,0,0,1984,3.9,7.766666666666667,8.742857142857144
1,0,0,0,1984,5.0,6.333333333333333,7.685714285714285
1,0,0,0,1984,8.2,5.7,7.828571428571429
1,0,0,0,1984,2.8,5.333333333333333,7.2
1,0,0,0,1984,4.3,5.1,6.228571428571428
1,0,0,0,1984,8.1,5.066666666666666,6.057142857142857
1,0,0,0,1984,11.1,7.833333333333333,6.2
1,0,0,0,1984,4.7,7.966666666666668,6.314285714285715
1,0,0,0,1984,5.3,7.033333333333334,6.357142857142857
1,0,0,0,1984,10.0,6.666666666666667,6.614285714285714
1,0,0,0,1984,5.6,6.966666666666666,7.014285714285714
1,0,0,0,1984,2.2,5.933333333333334,6.7142857142857135
0,0,0,1,1984,7.1,4.966666666666666,6.571428571428571
0,0,0,1,1984,8.3,5.866666666666667,6.171428571428572
0,0,0,1,1984,8.6,8.0,6.728571428571428
0,0,0,1,1984,10.1,9.0,7.414285714285714
0,0,0,1,1984,8.3,9.0,7.171428571428572
0,0,0,1,1984,7.2,8.533333333333333,7.3999999999999995
0,0,0,1,1984,7.7,7.733333333333333,8.185714285714287
0,0,0,1,1984,7.8,7.566666666666666,8.285714285714286
0,0,0,1,1984,9.1,8.2,8.4
0,0,0,1,1984,9.4,8.766666666666666,8.514285714285714
0,0,0,1,1984,7.8,8.766666666666666,8.185714285714287
0,0,0,1,1984,2.6,6.599999999999999,7.371428571428571
0,0,0,1,1984,2.4,4.266666666666666,6.685714285714286
0,0,0,1,1984,3.9,2.9666666666666655,6.142857142857143
0,0,0,1,1984,1.3,2.5333333333333323,5.214285714285714
0,0,0,1,1984,2.1,2.4333333333333322,4.214285714285714
0,0,0,1,1984,7.4,3.599999999999999,3.9285714285714284
0,0,0,1,1984,7.2,5.5666666666666655,3.842857142857143
0,0,0,1,1984,8.8,7.8,4.728571428571429
0,0,0,1,1984,8.9,8.299999999999999,5.6571428571428575
0,0,0,1,1984,8.8,8.833333333333334,6.3571428571428585
0,0,0,1,1984,8.0,8.566666666666665,7.314285714285715
0,0,0,1,1984,0.7,5.833333333333333,7.114285714285715
0,0,0,1,1984,0.9,3.199999999999999,6.185714285714286
0,0,0,1,1984,7.8,3.1333333333333315,6.271428571428572
0,0,0,1,1984,7.2,5.299999999999999,6.042857142857143
0,0,0,1,1984,8.0,7.666666666666665,5.9142857142857155
0,0,0,1,1984,4.6,6.599999999999999,5.314285714285714
0,0,0,1,1984,5.2,5.933333333333333,4.914285714285714
0,0,0,1,1984,5.8,5.199999999999998,5.642857142857143
0,0,0,1,1984,6.8,5.933333333333333,6.485714285714286
0,0,0,1,1984,8.1,6.899999999999999,6.528571428571429
0,0,0,1,1984,7.5,7.466666666666665,6.571428571428571
0,0,0,1,1984,5.4,6.999999999999997,6.2
0,0,0,1,1984,4.6,5.833333333333332,6.200000000000001
0,0,0,1,1984,6.4,5.466666666666666,6.371428571428572
0,0,0,1,1984,9.7,6.899999999999999,6.928571428571429
0,0,0,1,1984,7.0,7.699999999999998,6.957142857142856
0,0,0,1,1984,10.0,8.899999999999999,7.228571428571428
0,0,0,1,1984,10.6,9.199999999999998,7.671428571428571
0,0,0,1,1984,11.5,10.699999999999998,8.542857142857143
0,0,0,1,1984,10.2,10.766666666666666,9.342857142857143
0,0,0,1,1984,11.1,10.933333333333332,10.014285714285714
0,0,0,1,1984,11.0,10.766666666666666,10.200000000000001
0,0,0,1,1984,8.9,10.333333333333334,10.471428571428572
0,0,0,1,1984,9.9,9.933333333333332,10.457142857142857
0,0,0,1,1984,11.7,10.166666666666666,10.614285714285714
0,0,0,1,1984,11.6,11.066666666666665,10.62857142857143
0,0,0,1,1984,9.0,10.766666666666666,10.457142857142856
0,0,0,1,1984,6.3,8.966666666666665,9.771428571428572
0,0,0,1,1984,8.7,7.999999999999997,9.442857142857141
0,0,0,1,1984,8.5,7.833333333333331,9.385714285714284
0,0,0,1,1984,8.5,8.566666666666665,9.185714285714285
0,0,0,1,1984,8.0,8.33333333333333,8.657142857142857
0,0,0,1,1984,6.0,7.499999999999997,7.857142857142857
0,0,0,1,1984,8.0,7.333333333333331,7.714285714285714
0,0,0,1,1984,8.5,7.499999999999997,8.028571428571428
0,0,0,1,1984,7.7,8.066666666666665,7.885714285714286
0,0,0,1,1984,8.4,8.199999999999998,7.871428571428572
0,0,0,1,1984,9.0,8.366666666666665,7.942857142857143
0,0,0,1,1984,8.3,8.566666666666665,7.985714285714287
0,0,0,1,1984,6.8,8.033333333333331,8.1
0,0,0,1,1984,9.3,8.133333333333331,8.285714285714286
0,0,0,1,1984,6.7,7.599999999999998,8.028571428571428
0,0,0,1,1984,9.0,8.33333333333333,8.214285714285714
0,0,0,1,1984,7.3,7.666666666666664,8.057142857142857
0,0,0,1,1984,6.3,7.533333333333331,7.671428571428572
0,0,0,1,1984,7.9,7.166666666666664,7.614285714285715
0,0,0,1,1984,5.2,6.466666666666664,7.385714285714286
0,0,0,1,1984,9.0,7.3666666666666645,7.342857142857143
0,0,0,1,1984,11.3,8.499999999999998,8.0
0,0,0,1,1984,9.2,9.83333333333333,8.028571428571428
0,0,0,1,1984,11.3,10.599999999999998,8.6
0,0,0,1,1984,7.0,9.166666666666664,8.7
0,0,0,1,1984,8.0,8.766666666666664,8.714285714285714
0,0,0,1,1984,4.6,6.533333333333331,8.628571428571428
0,0,0,1,1984,8.5,7.033333333333331,8.557142857142859
0,0,0,1,1984,9.5,7.533333333333331,8.3
0,0,0,1,1984,9.4,9.133333333333331,8.32857142857143
0,0,0,1,1984,10.5,9.799999999999997,8.214285714285714
0,0,0,1,1984,9.7,9.866666666666664,8.6
0,0,0,1,1984,4.9,8.366666666666665,8.157142857142857
0,0,0,1,1984,8.0,7.533333333333331,8.642857142857142
0,0,0,1,1984,5.8,6.233333333333331,8.257142857142856
0,0,0,1,1984,5.5,6.433333333333331,7.685714285714285
0,0,0,1,1984,10.9,7.399999999999998,7.8999999999999995
0,0,0,1,1984,11.7,9.366666666666664,8.071428571428571
0,0,0,1,1984,9.2,10.599999999999996,8.0
0,0,0,1,1984,8.9,9.93333333333333,8.571428571428571
0,0,0,1,1984,11.3,9.799999999999997,9.042857142857143
0,0,0,1,1984,8.6,9.599999999999998,9.442857142857141
0,1,0,0,1984,6.2,8.699999999999998,9.542857142857143
0,1,0,0,1984,6.6,7.13333333333333,8.928571428571427
0,1,0,0,1984,9.1,7.299999999999997,8.557142857142857
0,1,0,0,1984,6.1,7.266666666666665,8.114285714285716
0,1,0,0,1984,7.5,7.566666666666664,7.914285714285714
0,1,0,0,1984,10.7,8.099999999999998,7.828571428571428
0,1,0,0,1984,6.3,8.166666666666666,7.5
0,1,0,0,1984,5.5,7.499999999999997,7.3999999999999995
0,1,0,0,1984,6.7,6.166666666666664,7.414285714285714
0,1,0,0,1984,4.2,5.466666666666665,6.714285714285714
0,1,0,0,1984,11.3,7.399999999999999,7.457142857142857
0,1,0,0,1984,16.3,10.6,8.714285714285714
0,1,0,0,1984,10.5,12.699999999999998,8.685714285714287
0,1,0,0,1984,10.3,12.366666666666665,9.257142857142856
0,1,0,0,1984,7.9,9.566666666666665,9.6
0,1,0,0,1984,7.7,8.633333333333333,9.742857142857144
0,1,0,0,1984,16.0,10.533333333333333,11.428571428571429
0,1,0,0,1984,14.6,12.766666666666666,11.900000000000002
0,1,0,0,1984,12.5,14.366666666666665,11.357142857142858
0,1,0,0,1984,8.1,11.733333333333333,11.014285714285714
0,1,0,0,1984,12.2,10.933333333333332,11.285714285714286
0,1,0,0,1984,17.2,12.499999999999998,12.614285714285716
0,1,0,0,1984,9.4,12.933333333333332,12.857142857142858
0,1,0,0,1984,8.7,11.766666666666666,11.814285714285715
0,1,0,0,1984,5.9,7.999999999999999,10.571428571428571
0,1,0,0,1984,4.8,6.466666666666665,9.471428571428572
0,1,0,0,1984,7.4,6.033333333333332,9.37142857142857
0,1,0,0,1984,9.4,7.199999999999998,8.971428571428572
0,1,0,0,1984,9.7,8.83333333333333,7.8999999999999995
0,1,0,0,1984,9.9,9.666666666666666,7.971428571428572
0,1,0,0,1984,6.5,8.699999999999998,7.6571428571428575
0,1,0,0,1984,9.8,8.733333333333333,8.214285714285714
0,1,0,0,1984,18.2,11.5,10.12857142857143
0,1,0,0,1984,11.3,13.1,10.685714285714285
0,1,0,0,1984,9.1,12.866666666666665,10.642857142857144
0,1,0,0,1984,9.6,9.999999999999998,10.62857142857143
0,1,0,0,1984,13.5,10.733333333333333,11.142857142857142
0,1,0,0,1984,10.7,11.266666666666666,11.742857142857144
0,1,0,0,1984,10.0,11.399999999999999,11.771428571428572
0,1,0,0,1984,8.5,9.733333333333333,10.385714285714286
0,1,0,0,1984,12.6,10.366666666666665,10.571428571428571
0,1,0,0,1984,16.6,12.566666666666665,11.642857142857142
0,1,0,0,1984,11.6,13.6,11.928571428571429
0,1,0,0,1984,12.2,13.466666666666663,11.742857142857144
0,1,0,0,1984,11.2,11.666666666666664,11.814285714285713
0,1,0,0,1984,9.2,10.866666666666662,11.7
0,1,0,0,1984,9.9,10.099999999999998,11.9
0,1,0,0,1984,11.9,10.33333333333333,11.799999999999999
0,1,0,0,1984,15.6,12.466666666666663,11.657142857142858
0,1,0,0,1984,19.0,15.499999999999998,12.714285714285714
